molecule_id,delivery_strategy,systemic_exposure_likelihood,BLB_compatibility,RWM_compatibility,perilymph_access_likelihood,endolymph_access_likelihood,OHC_uptake_likelihood,cochlear_retention_likelihood,local_exposure_likelihood,ascorbate_SVCT_hypothesis,delivery_confidence,delivery_evidence_level,note
REV-DE_NOVO-66,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-67,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-68,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-69,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-70,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-71,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-72,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-73,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-74,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-75,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-76,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-77,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-78,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-79,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-80,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-81,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-82,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-83,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,MODERATE,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-84,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-85,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-86,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-87,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-88,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-89,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-90,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-91,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-92,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-93,SYSTEMIC ORAL,HIGH,HIGH,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-94,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-95,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-96,SYSTEMIC ORAL,HIGH,HIGH,LOW,LOW,UNKNOWN,UNKNOWN,LOW,LOW,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-97,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-98,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-99,EXPERIMENTAL,MODERATE,LOW,LOW,LOW,UNKNOWN,UNKNOWN,HIGH,LOW,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-100,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-101,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-102,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-103,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-104,EXPERIMENTAL,MODERATE,LOW,LOW,LOW,UNKNOWN,UNKNOWN,HIGH,LOW,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-105,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-106,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-107,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-108,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-109,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-110,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-111,EXPERIMENTAL,MODERATE,LOW,LOW,LOW,UNKNOWN,UNKNOWN,HIGH,LOW,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-112,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-113,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-114,SYSTEMIC ORAL,HIGH,HIGH,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-115,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-116,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-117,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,LOW,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-118,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-119,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-120,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-121,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-122,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-123,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-124,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,HIGH,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-125,SYSTEMIC IV,HIGH,MODERATE,LOW,LOW,UNKNOWN,UNKNOWN,LOW,LOW,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-126,SYSTEMIC IV,HIGH,MODERATE,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-127,INTRATYMPANIC / ROUND-WINDOW,HIGH,MODERATE,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-128,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-129,INTRATYMPANIC / ROUND-WINDOW,HIGH,HIGH,HIGH,HIGH,UNKNOWN,UNKNOWN,MODERATE,HIGH,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-130,SYSTEMIC ORAL,HIGH,HIGH,MODERATE,MODERATE,UNKNOWN,UNKNOWN,LOW,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
REV-DE_NOVO-131,EXPERIMENTAL,MODERATE,LOW,MODERATE,MODERATE,UNKNOWN,UNKNOWN,HIGH,MODERATE,NOT_APPLICABLE,MODERATE,COMPUTATIONALLY_SUPPORTED_PROXY,"Physchem proxies only - NOT experimental cochlear PK. OHC uptake through Vitamin-C transporters (SVCT2/SVCT1) is an untested HYPOTHESIS for ascorbate-like molecules, not a conclusion."
